,name,team,rec_target,rec_rec,rec_yd,rec_td,rush_att,rush_yd,rush_td,fp,season,week,next_fp,afc_n,afc_s,afc_w,nfc_e,nfc_n,nfc_s,nfc_w,temperature,wind,precipitation,status_code
1779,Cordarrelle Patterson,Raiders,4.0,4.0,45.0,0.0,0.0,0.0,0.0,4.5,2017,11,7.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64,3,0.0,0.0
1780,Michael Crabtree,Raiders,11.0,6.0,51.0,0.0,0.0,0.0,0.0,5.1,2017,11,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64,3,0.0,0.0
1781,Amari Cooper,Raiders,1.0,1.0,9.0,1.0,0.0,0.0,0.0,6.9,2017,12,12.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61,6,0.0,0.0
1782,Cordarrelle Patterson,Raiders,4.0,3.0,72.0,0.0,0.0,0.0,0.0,7.2,2017,12,9.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61,6,0.0,0.0
1783,Johnny Holton,Raiders,2.0,2.0,53.0,0.0,0.0,0.0,0.0,5.3,2017,12,9.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61,6,0.0,0.0
1784,Amari Cooper,Raiders,4.0,3.0,66.0,1.0,0.0,0.0,0.0,12.6,2017,16,17.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,5,0.0,0.0
1785,Andre Holmes,Bills,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.1,2017,1,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,6,0.0,0.0
1786,Andre Holmes,Bills,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.1,2017,1,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,6,0.0,0.0
1787,Andre Holmes,Bills,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.1,2017,1,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,6,0.0,0.0
1788,Jordan Matthews,Bills,3.0,2.0,61.0,0.0,0.0,0.0,0.0,6.1,2017,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,6,0.0,0.0
1789,Jordan Matthews,Bills,3.0,2.0,61.0,0.0,0.0,0.0,0.0,6.1,2017,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,6,0.0,0.0
1790,Jordan Matthews,Bills,3.0,2.0,61.0,0.0,0.0,0.0,0.0,6.1,2017,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,6,0.0,0.0
1791,Andre Holmes,Bills,2.0,2.0,6.0,1.0,0.0,0.0,0.0,6.6,2017,3,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,4,0.0,0.0
1792,Andre Johnson,Titans,2.0,1.0,9.0,1.0,0.0,0.0,0.0,6.9,2016,2,7.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DOME,0,0.0,0.0
1793,Andrew Hawkins,Browns,7.0,4.0,56.0,1.0,0.0,0.0,0.0,11.6,2016,5,15.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57,9,0.0,0.0
1794,Terrelle Pryor,Browns,6.0,5.0,48.0,0.0,2.0,3.0,0.0,5.1,2016,5,19.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57,9,0.0,0.0
1795,Anquan Boldin,Lions,7.0,4.0,48.0,1.0,0.0,0.0,0.0,10.8,2016,2,8.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1796,Marvin Jones,Lions,11.0,8.0,118.0,0.0,0.0,0.0,0.0,11.8,2016,2,32.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1797,Anquan Boldin,Lions,6.0,4.0,22.0,1.0,0.0,0.0,0.0,8.2,2016,3,4.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72,1,0.0,0.0
1798,Marvin Jones,Lions,8.0,6.0,205.0,2.0,0.0,0.0,0.0,32.5,2016,3,7.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72,1,0.0,0.0
1799,Anquan Boldin,Lions,4.0,4.0,48.0,0.0,0.0,0.0,0.0,4.8,2016,5,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1800,Golden Tate,Lions,5.0,3.0,39.0,0.0,3.0,6.0,0.0,4.5,2016,5,22.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1801,Marvin Jones,Lions,5.0,4.0,37.0,1.0,0.0,0.0,0.0,9.7,2016,5,7.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1802,Anquan Boldin,Lions,9.0,8.0,60.0,1.0,0.0,0.0,0.0,12.0,2016,6,8.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1803,Golden Tate,Lions,10.0,8.0,165.0,1.0,1.0,3.0,0.0,22.8,2016,6,9.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1804,Marvin Jones,Lions,6.0,2.0,10.0,1.0,1.0,3.0,0.0,7.3,2016,6,9.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1805,Anquan Boldin,Lions,4.0,3.0,28.0,1.0,0.0,0.0,0.0,8.8,2016,7,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1806,Golden Tate,Lions,12.0,6.0,93.0,0.0,0.0,0.0,0.0,9.3,2016,7,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1807,Marvin Jones,Lions,5.0,4.0,94.0,0.0,0.0,0.0,0.0,9.4,2016,7,6.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1808,Anquan Boldin,Lions,4.0,2.0,10.0,1.0,0.0,0.0,0.0,7.0,2016,9,12.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1809,Golden Tate,Lions,12.0,11.0,79.0,1.0,1.0,1.0,0.0,14.0,2016,9,7.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1810,Anquan Boldin,Lions,9.0,7.0,69.0,1.0,0.0,0.0,0.0,12.9,2016,12,10.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1811,Golden Tate,Lions,7.0,5.0,77.0,0.0,0.0,0.0,0.0,7.7,2016,12,20.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1812,Anquan Boldin,Lions,6.0,3.0,49.0,1.0,0.0,0.0,0.0,10.9,2016,14,11.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1813,Golden Tate,Lions,11.0,6.0,58.0,0.0,1.0,-1.0,0.0,5.7,2016,14,12.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1814,Marvin Jones,Lions,5.0,4.0,67.0,0.0,0.0,0.0,0.0,6.7,2016,14,7.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DOME,0,0.0,0.0
1815,Antonio Brown,Steelers,11.0,8.0,126.0,2.0,0.0,0.0,0.0,24.6,2016,1,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76,3,0.0,0.0
1816,Eli Rogers,Steelers,7.0,6.0,59.0,1.0,0.0,0.0,0.0,11.9,2016,1,10.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76,3,0.0,0.0
1817,Antonio Brown,Steelers,18.0,12.0,140.0,0.0,0.0,0.0,0.0,14.0,2016,3,18.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71,1,0.0,0.0
1818,Sammie Coates,Steelers,4.0,3.0,50.0,0.0,0.0,0.0,0.0,5.0,2016,3,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71,1,0.0,0.0
1819,Antonio Brown,Steelers,5.0,4.0,64.0,2.0,0.0,0.0,0.0,18.4,2016,4,13.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,1.0,0.0
1820,Darrius Heyward-Bey,Steelers,1.0,1.0,31.0,1.0,0.0,0.0,0.0,9.1,2016,4,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,1.0,0.0
1821,Markus Wheaton,Steelers,1.0,1.0,30.0,1.0,0.0,0.0,0.0,9.0,2016,4,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,1.0,0.0
1822,Sammie Coates,Steelers,8.0,6.0,79.0,0.0,1.0,-1.0,0.0,7.8,2016,4,25.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,1.0,0.0
1823,Antonio Brown,Steelers,11.0,9.0,78.0,1.0,0.0,0.0,0.0,13.8,2016,5,11.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57,6,0.0,0.0
1824,Antonio Brown,Steelers,11.0,7.0,106.0,0.0,1.0,13.0,0.0,11.9,2016,7,14.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63,6,0.0,0.0
1825,Darrius Heyward-Bey,Steelers,7.0,3.0,30.0,1.0,0.0,0.0,0.0,9.0,2016,7,4.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63,6,0.0,0.0
1826,Antonio Brown,Steelers,11.0,7.0,85.0,1.0,0.0,0.0,0.0,14.5,2016,9,20.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63,1,0.0,0.0
1827,Eli Rogers,Steelers,10.0,6.0,103.0,0.0,0.0,0.0,0.0,10.3,2016,9,10.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63,1,0.0,0.0
1828,Antonio Brown,Steelers,18.0,14.0,154.0,1.0,1.0,-10.0,0.0,20.4,2016,10,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54,2,0.0,0.0
1829,Antonio Brown,Steelers,18.0,14.0,154.0,1.0,1.0,-10.0,0.0,20.4,2016,10,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54,2,0.0,0.0
1830,Eli Rogers,Steelers,5.0,4.0,42.0,1.0,0.0,0.0,0.0,10.2,2016,10,13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54,2,0.0,0.0
1831,Eli Rogers,Steelers,5.0,4.0,42.0,1.0,0.0,0.0,0.0,10.2,2016,10,13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54,2,0.0,0.0
1832,Antonio Brown,Steelers,10.0,8.0,76.0,0.0,0.0,0.0,0.0,7.6,2016,11,27.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,1,0.0,0.0
1833,Antonio Brown,Steelers,6.0,5.0,91.0,3.0,0.0,0.0,0.0,27.1,2016,12,11.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DOME,0,0.0,0.0
1834,Antonio Brown,Steelers,7.0,6.0,54.0,1.0,0.0,0.0,0.0,11.4,2016,13,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2,0.0,0.0
1835,Antonio Brown,Steelers,11.0,5.0,78.0,0.0,0.0,0.0,0.0,7.8,2016,14,5.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,6,1.0,0.0
1836,Antonio Brown,Steelers,5.0,3.0,58.0,0.0,0.0,0.0,0.0,5.8,2016,15,15.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,7,0.0,0.0
1837,Eli Rogers,Steelers,6.0,5.0,75.0,1.0,0.0,0.0,0.0,13.5,2016,15,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,7,0.0,0.0
1838,Antonio Brown,Steelers,11.0,10.0,96.0,1.0,0.0,0.0,0.0,15.6,2016,16,18.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39,4,0.0,0.0
1839,Eli Rogers,Steelers,5.0,4.0,84.0,0.0,1.0,6.0,0.0,9.0,2016,16,6.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39,4,0.0,0.0
1840,Antonio Brown,Steelers,11.0,11.0,182.0,0.0,0.0,0.0,0.0,18.2,2017,1,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65,5,0.0,0.0
1841,Antonio Brown,Steelers,11.0,11.0,182.0,0.0,0.0,0.0,0.0,18.2,2017,1,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65,5,0.0,0.0
1842,Antonio Brown,Steelers,11.0,11.0,182.0,0.0,0.0,0.0,0.0,18.2,2017,1,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65,5,0.0,0.0
1843,Antonio Brown,Steelers,11.0,5.0,62.0,0.0,0.0,0.0,0.0,6.2,2017,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0.0,0.0
1844,Antonio Brown,Steelers,11.0,5.0,62.0,0.0,0.0,0.0,0.0,6.2,2017,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0.0,0.0
1845,Antonio Brown,Steelers,11.0,5.0,62.0,0.0,0.0,0.0,0.0,6.2,2017,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0.0,0.0
1846,JuJu Smith-Schuster,Steelers,4.0,3.0,16.0,1.0,0.0,0.0,0.0,7.6,2017,2,10.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0.0,0.0
1847,JuJu Smith-Schuster,Steelers,4.0,3.0,16.0,1.0,0.0,0.0,0.0,7.6,2017,2,10.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0.0,0.0
1848,JuJu Smith-Schuster,Steelers,4.0,3.0,16.0,1.0,0.0,0.0,0.0,7.6,2017,2,10.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0.0,0.0
1849,Martavis Bryant,Steelers,4.0,3.0,91.0,1.0,1.0,7.0,0.0,15.8,2017,2,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0.0,0.0
1850,Martavis Bryant,Steelers,4.0,3.0,91.0,1.0,1.0,7.0,0.0,15.8,2017,2,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0.0,0.0
1851,Martavis Bryant,Steelers,4.0,3.0,91.0,1.0,1.0,7.0,0.0,15.8,2017,2,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0.0,0.0
1852,Antonio Brown,Steelers,14.0,10.0,110.0,1.0,0.0,0.0,0.0,17.0,2017,3,15.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87,3,0.0,0.0
1853,Antonio Brown,Steelers,19.0,10.0,157.0,0.0,0.0,0.0,0.0,15.7,2017,5,21.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71,4,0.0,0.0
1854,JuJu Smith-Schuster,Steelers,6.0,4.0,58.0,0.0,0.0,0.0,0.0,5.8,2017,5,9.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71,4,0.0,0.0
1855,Antonio Brown,Steelers,10.0,8.0,155.0,1.0,0.0,0.0,0.0,21.5,2017,6,12.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60,6,0.0,0.0
1856,Antonio Brown,Steelers,10.0,4.0,65.0,1.0,0.0,0.0,0.0,12.5,2017,7,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73,1,0.0,0.0
1857,Darrius Heyward-Bey,Steelers,1.0,1.0,44.0,0.0,0.0,0.0,0.0,4.4,2017,7,8.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73,1,0.0,0.0
1858,JuJu Smith-Schuster,Steelers,3.0,2.0,39.0,1.0,0.0,0.0,0.0,9.9,2017,7,25.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73,1,0.0,0.0
1859,Antonio Brown,Steelers,10.0,5.0,70.0,0.0,0.0,0.0,0.0,7.0,2017,8,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DOME,0,0.0,0.0
1860,JuJu Smith-Schuster,Steelers,10.0,7.0,193.0,1.0,0.0,0.0,0.0,25.3,2017,8,15.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DOME,0,0.0,0.0
1861,Antonio Brown,Steelers,7.0,3.0,47.0,0.0,0.0,0.0,0.0,4.7,2017,10,32.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DOME,0,0.0,0.0
1862,JuJu Smith-Schuster,Steelers,7.0,5.0,97.0,1.0,0.0,0.0,0.0,15.7,2017,10,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DOME,0,0.0,0.0
1863,Antonio Brown,Steelers,13.0,10.0,144.0,3.0,0.0,0.0,0.0,32.4,2017,11,28.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2,0.0,0.0
1864,JuJu Smith-Schuster,Steelers,8.0,4.0,47.0,0.0,0.0,0.0,0.0,4.7,2017,11,11.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2,0.0,0.0
1865,Antonio Brown,Steelers,12.0,10.0,169.0,2.0,0.0,0.0,0.0,28.9,2017,12,16.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1,0.0,0.0
1866,Martavis Bryant,Steelers,6.0,4.0,40.0,1.0,1.0,1.0,0.0,10.1,2017,12,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1,0.0,0.0
1867,Antonio Brown,Steelers,15.0,8.0,101.0,1.0,0.0,0.0,0.0,16.1,2017,13,21.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3,0.0,0.0
1868,Martavis Bryant,Steelers,6.0,4.0,40.0,0.0,0.0,0.0,0.0,4.0,2017,13,11.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3,0.0,0.0
1869,Bennie Fowler,Broncos,7.0,3.0,22.0,1.0,0.0,0.0,0.0,8.2,2016,6,13.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69,6,0.0,0.0
1870,Bennie Fowler,Broncos,2.0,1.0,76.0,1.0,0.0,0.0,0.0,13.6,2016,12,14.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,6,0.0,0.0
1871,Emmanuel Sanders,Broncos,10.0,7.0,162.0,1.0,0.0,0.0,0.0,22.2,2016,12,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,6,0.0,0.0
1872,Jordan Taylor,Broncos,4.0,1.0,6.0,1.0,0.0,0.0,0.0,6.6,2016,12,6.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,6,0.0,0.0
1873,Bennie Fowler,Broncos,4.0,3.0,21.0,2.0,0.0,0.0,0.0,14.1,2017,1,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73,3,0.0,0.0
1874,Bennie Fowler,Broncos,4.0,3.0,21.0,2.0,0.0,0.0,0.0,14.1,2017,1,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73,3,0.0,0.0
1875,Bennie Fowler,Broncos,4.0,3.0,21.0,2.0,0.0,0.0,0.0,14.1,2017,1,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73,3,0.0,0.0
1876,Demaryius Thomas,Broncos,8.0,5.0,67.0,0.0,0.0,0.0,0.0,6.7,2017,1,7.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73,3,0.0,0.0
1877,Demaryius Thomas,Broncos,8.0,5.0,67.0,0.0,0.0,0.0,0.0,6.7,2017,1,7.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73,3,0.0,0.0
1878,Demaryius Thomas,Broncos,8.0,5.0,67.0,0.0,0.0,0.0,0.0,6.7,2017,1,7.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73,3,0.0,0.0
1879,Bennie Fowler,Broncos,5.0,5.0,45.0,0.0,0.0,0.0,0.0,4.5,2017,7,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89,2,0.0,0.0
1880,Bennie Fowler,Broncos,6.0,2.0,35.0,0.0,0.0,0.0,0.0,3.5,2017,8,9.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,3,0.0,0.0
1881,Demaryius Thomas,Broncos,9.0,5.0,66.0,0.0,0.0,0.0,0.0,6.6,2017,8,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,3,0.0,0.0
1882,Bennie Fowler,Broncos,4.0,3.0,33.0,1.0,0.0,0.0,0.0,9.3,2017,12,5.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61,6,0.0,0.0
1883,Cody Latimer,Broncos,4.0,3.0,48.0,1.0,0.0,0.0,0.0,10.8,2017,12,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61,6,0.0,0.0
1884,Brandin Cooks,Saints,9.0,6.0,143.0,2.0,1.0,11.0,0.0,27.4,2016,1,6.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1885,Willie Snead,Saints,9.0,9.0,172.0,1.0,0.0,0.0,0.0,23.2,2016,1,11.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1886,Brandin Cooks,Saints,9.0,7.0,68.0,0.0,0.0,0.0,0.0,6.8,2016,2,23.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79,5,0.0,0.0
1887,Willie Snead,Saints,8.0,5.0,54.0,1.0,0.0,0.0,0.0,11.4,2016,2,8.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79,5,0.0,0.0
1888,Brandin Cooks,Saints,9.0,7.0,173.0,1.0,1.0,2.0,0.0,23.5,2016,6,11.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1889,Michael Thomas,Saints,5.0,5.0,78.0,1.0,0.0,0.0,0.0,13.8,2016,6,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1890,Brandin Cooks,Saints,9.0,7.0,58.0,1.0,0.0,0.0,0.0,11.8,2016,7,10.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69,6,0.0,0.0
1891,Brandon Coleman,Saints,1.0,1.0,10.0,1.0,0.0,0.0,0.0,7.0,2016,7,6.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69,6,0.0,0.0
1892,Michael Thomas,Saints,13.0,10.0,130.0,0.0,0.0,0.0,0.0,13.0,2016,7,6.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69,6,0.0,0.0
1893,Willie Snead,Saints,11.0,9.0,87.0,0.0,0.0,0.0,0.0,8.7,2016,7,5.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69,6,0.0,0.0
1894,Brandin Cooks,Saints,6.0,4.0,44.0,1.0,0.0,0.0,0.0,10.4,2016,8,6.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1895,Michael Thomas,Saints,6.0,6.0,63.0,0.0,0.0,0.0,0.0,6.3,2016,8,19.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1896,Willie Snead,Saints,8.0,6.0,56.0,0.0,0.0,0.0,0.0,5.6,2016,8,16.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1897,Brandin Cooks,Saints,6.0,5.0,66.0,0.0,0.0,0.0,0.0,6.6,2016,9,15.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68,1,0.0,0.0
1898,Michael Thomas,Saints,8.0,5.0,73.0,2.0,0.0,0.0,0.0,19.3,2016,9,6.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68,1,0.0,0.0
1899,Brandin Cooks,Saints,5.0,3.0,98.0,1.0,0.0,0.0,0.0,15.8,2016,10,4.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1900,Brandin Cooks,Saints,5.0,3.0,98.0,1.0,0.0,0.0,0.0,15.8,2016,10,4.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1901,Willie Snead,Saints,7.0,5.0,47.0,2.0,0.0,0.0,0.0,16.7,2016,10,8.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1902,Willie Snead,Saints,7.0,5.0,47.0,2.0,0.0,0.0,0.0,16.7,2016,10,8.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1903,Brandin Cooks,Saints,8.0,7.0,42.0,0.0,2.0,7.0,0.0,4.9,2016,11,7.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57,2,0.0,0.0
1904,Brandon Coleman,Saints,2.0,1.0,9.0,1.0,0.0,0.0,0.0,6.9,2016,11,6.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57,2,0.0,0.0
1905,Michael Thomas,Saints,5.0,5.0,68.0,0.0,0.0,0.0,0.0,6.8,2016,11,22.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57,2,0.0,0.0
1906,Brandin Cooks,Saints,9.0,7.0,73.0,0.0,1.0,4.0,0.0,7.7,2016,13,6.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1907,Brandin Cooks,Saints,10.0,5.0,61.0,0.0,0.0,0.0,0.0,6.1,2016,14,30.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75,9,0.0,0.0
1908,Brandon Coleman,Saints,8.0,5.0,47.0,0.0,0.0,0.0,0.0,4.7,2016,14,14.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75,9,0.0,0.0
1909,Willie Snead,Saints,8.0,6.0,85.0,0.0,0.0,0.0,0.0,8.5,2016,14,7.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75,9,0.0,0.0
1910,Brandin Cooks,Saints,8.0,7.0,186.0,2.0,0.0,0.0,0.0,30.6,2016,15,9.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1911,Michael Thomas,Saints,10.0,7.0,52.0,1.0,0.0,0.0,0.0,11.2,2016,15,9.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1912,Willie Snead,Saints,11.0,8.0,76.0,0.0,0.0,0.0,0.0,7.6,2016,15,8.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1913,Brandin Cooks,Saints,9.0,5.0,98.0,0.0,0.0,0.0,0.0,9.8,2016,16,8.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1914,Michael Thomas,Saints,8.0,6.0,98.0,0.0,0.0,0.0,0.0,9.8,2016,16,21.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DOME,0,0.0,0.0
1915,Brandin Cooks,Patriots,7.0,3.0,88.0,0.0,0.0,0.0,0.0,8.8,2017,1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,1,0.0,0.0
1916,Brandin Cooks,Patriots,7.0,3.0,88.0,0.0,0.0,0.0,0.0,8.8,2017,1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,1,0.0,0.0
1917,Brandin Cooks,Patriots,7.0,3.0,88.0,0.0,0.0,0.0,0.0,8.8,2017,1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,1,0.0,0.0
1918,Danny Amendola,Patriots,7.0,6.0,100.0,0.0,0.0,0.0,0.0,10.0,2017,1,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,1,0.0,0.0
1919,Danny Amendola,Patriots,7.0,6.0,100.0,0.0,0.0,0.0,0.0,10.0,2017,1,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,1,0.0,0.0
